,age,job,balance,housing,loan,contact,month,campaign,pdays,poutcome,Anomaly,Anomaly_Score,deposit
7247,56,management,-45,yes,no,unknown,may,6,-1,unknown,0,-0.06198572,0
2139,67,retired,2540,no,no,telephone,sep,3,92,success,1,0.03866431,1
2230,29,admin,1070,yes,no,unknown,may,1,357,other,0,-0.0006890544,1
3275,57,retired,-663,yes,no,cellular,may,1,351,failure,0,-0.024806691,0
2366,35,management,3168,no,no,cellular,aug,30,-1,unknown,0,-0.057955723,0
5870,26,technician,15161,no,no,cellular,feb,1,-1,unknown,0,-0.06720059,1
5021,33,entrepreneur,37,no,yes,cellular,jul,1,-1,unknown,0,-0.04643402,1
3572,32,services,-1139,yes,no,cellular,jul,1,-1,unknown,0,-0.090094246,0
4039,41,entrepreneur,1588,yes,yes,unknown,jun,8,-1,unknown,1,0.00057951675,0
2834,40,technician,103,yes,no,unknown,may,2,-1,unknown,0,-0.08830699,0
5927,29,services,192,no,no,cellular,jan,4,-1,unknown,0,-0.07290534,0
6466,61,retired,938,no,no,cellular,jul,2,183,success,0,-0.04228769,1
4353,50,blue-collar,12519,yes,no,cellular,nov,3,34,failure,0,-0.016066276,1
4915,80,retired,155,no,no,telephone,dec,2,-1,unknown,1,0.0033686752,1
3031,31,blue-collar,255,yes,yes,cellular,may,1,-1,unknown,0,-0.06664269,0
4672,44,services,-389,yes,yes,unknown,jun,1,-1,unknown,0,-0.021902865,0
407,31,technician,3338,yes,no,cellular,dec,2,-1,unknown,0,-0.061488524,1
6852,51,services,8806,yes,no,unknown,may,1,-1,unknown,0,-0.06355783,0
5000,68,retired,476,no,no,telephone,jun,1,-1,unknown,0,-0.0225883,1
4159,30,management,502,no,no,cellular,oct,3,95,success,0,-0.035967566,1
6099,32,services,785,no,no,cellular,jun,1,-1,unknown,0,-0.07182311,0
275,33,blue-collar,-306,yes,yes,unknown,may,4,-1,unknown,0,-0.05306918,0
5578,43,admin,132,no,no,cellular,mar,1,-1,unknown,0,-0.073453754,1
6702,56,retired,5769,no,no,unknown,jun,3,-1,unknown,0,-0.028986745,0
2522,33,unemployed,1211,no,no,cellular,feb,1,188,success,0,-0.046066437,1
7629,48,blue-collar,595,no,no,cellular,jul,1,-1,unknown,0,-0.08726829,0
2582,41,services,2399,yes,no,cellular,may,2,351,failure,0,-0.038881168,0
2144,30,admin,315,yes,no,cellular,may,3,346,failure,0,-0.034371406,1
292,34,unemployed,200,yes,no,unknown,may,6,-1,unknown,0,-0.0604617,0
6085,34,blue-collar,568,yes,no,cellular,jul,1,-1,unknown,0,-0.08481638,0
3577,61,retired,-492,no,yes,unknown,jul,1,-1,unknown,0,-0.007871622,0
5479,35,management,802,yes,no,cellular,may,2,-1,unknown,0,-0.09992849,1
5277,55,blue-collar,7561,no,no,unknown,jun,3,-1,unknown,0,-0.022115344,1
6358,33,technician,6843,no,no,cellular,nov,1,100,other,0,-0.03529489,1
1065,51,blue-collar,955,no,yes,cellular,dec,3,-1,unknown,0,-0.032083634,1
4650,40,admin,1060,yes,no,cellular,apr,3,-1,unknown,0,-0.085995905,0
562,36,management,2646,no,no,cellular,oct,1,182,success,0,-0.04810176,1
6671,47,entrepreneur,0,no,no,telephone,nov,2,-1,unknown,0,-0.021851774,0
1030,27,services,1,no,no,cellular,jan,3,-1,unknown,0,-0.070719264,0
4438,44,technician,945,yes,no,cellular,aug,1,-1,unknown,0,-0.08634304,0
70,56,services,0,no,no,cellular,aug,4,-1,unknown,0,-0.08264602,0
3947,56,blue-collar,3498,no,no,cellular,apr,2,-1,unknown,0,-0.08933215,1
279,33,management,0,yes,no,cellular,jul,1,-1,unknown,0,-0.09754812,0
1986,32,management,974,yes,no,unknown,jun,1,-1,unknown,0,-0.05245791,0
7077,31,self-employed,91,no,no,unknown,may,1,-1,unknown,0,-0.04861709,0
7276,43,management,1379,yes,no,unknown,may,3,-1,unknown,0,-0.08755512,0
7357,35,admin,855,yes,no,unknown,may,3,-1,unknown,0,-0.09536005,0
5471,35,management,520,yes,no,cellular,may,3,17,failure,0,-0.055436008,1
5833,38,blue-collar,1627,no,no,unknown,jun,9,-1,unknown,0,-0.018674295,1
6117,40,management,24450,no,no,cellular,aug,2,-1,unknown,0,-0.072203584,0
2499,54,entrepreneur,4736,yes,no,telephone,apr,6,307,failure,1,0.046805725,1
4125,51,housemaid,1337,no,no,telephone,jul,6,-1,unknown,0,-0.029839568,0
6938,34,management,188,no,no,cellular,may,1,-1,unknown,0,-0.10551876,0
6724,42,services,473,yes,no,cellular,jan,1,-1,unknown,0,-0.07404811,0
6869,56,services,486,no,yes,telephone,jul,1,-1,unknown,0,-0.01811797,1
802,40,self-employed,0,no,no,unknown,jun,1,-1,unknown,0,-0.044374835,0
787,45,self-employed,7,no,no,cellular,nov,1,-1,unknown,0,-0.055508614,1
3165,30,technician,133,yes,no,cellular,jan,2,-1,unknown,0,-0.07574513,0
3325,35,management,538,yes,no,unknown,may,4,-1,unknown,0,-0.08527865,0
1248,46,admin,875,yes,yes,cellular,may,3,353,failure,1,0.0035442184,0
5853,44,blue-collar,-101,yes,no,cellular,may,1,366,failure,0,-0.04621906,1
681,29,admin,0,yes,no,unknown,may,1,-1,unknown,0,-0.094155125,0
4110,36,management,1655,yes,no,cellular,nov,2,-1,unknown,0,-0.08729447,0
5741,27,technician,7102,yes,no,unknown,may,9,-1,unknown,0,-0.038904414,0
6634,20,student,2785,no,no,cellular,sep,2,-1,unknown,0,-0.040116034,1
7725,33,services,1082,yes,yes,cellular,nov,1,-1,unknown,0,-0.06207893,0
5527,36,admin,96,no,no,cellular,feb,1,-1,unknown,0,-0.10522665,1
3832,29,services,84,yes,no,cellular,apr,2,-1,unknown,0,-0.0739611,1
1052,52,management,4,no,yes,cellular,jul,9,-1,unknown,0,-0.05872133,0
6749,55,management,0,no,no,cellular,oct,5,-1,unknown,0,-0.07145833,1
3059,60,self-employed,0,no,no,unknown,jun,1,-1,unknown,0,-0.039118662,0
2043,26,student,19,no,no,telephone,apr,1,-1,unknown,0,-0.0053724432,0
941,54,technician,337,yes,no,unknown,may,2,-1,unknown,0,-0.07991003,0
344,34,blue-collar,199,yes,no,unknown,may,3,-1,unknown,0,-0.09476411,0
1458,52,blue-collar,1500,no,yes,unknown,jun,3,-1,unknown,0,-0.02036515,0
7163,55,housemaid,4,no,no,cellular,nov,3,-1,unknown,0,-0.05867611,0
3592,29,admin,-498,yes,no,cellular,feb,3,227,failure,0,-0.034480773,0
6789,27,student,111,no,no,cellular,jul,2,-1,unknown,0,-0.06295819,1
5602,57,management,6468,yes,no,cellular,sep,1,157,failure,0,-0.026599368,1
196,29,blue-collar,260,yes,no,unknown,jun,14,-1,unknown,0,-0.011530714,1
341,47,blue-collar,2775,no,no,unknown,may,1,-1,unknown,0,-0.07004302,0
2821,35,management,53,yes,no,cellular,nov,1,-1,unknown,0,-0.09032426,0
6458,57,unemployed,3754,no,no,cellular,feb,2,-1,unknown,0,-0.072621495,1
3130,33,technician,8097,no,yes,cellular,aug,2,-1,unknown,0,-0.06504122,0
1050,42,housemaid,314,no,no,unknown,jun,2,-1,unknown,0,-0.06199199,0
1020,58,blue-collar,3027,yes,no,cellular,apr,1,-1,unknown,0,-0.07623389,1
835,43,services,2557,yes,no,telephone,oct,3,183,success,1,0.053916097,1
3310,30,management,536,no,no,cellular,oct,1,105,success,0,-0.047015797,1
3489,41,blue-collar,0,yes,yes,unknown,may,1,-1,unknown,0,-0.059855133,0
1931,38,technician,0,yes,no,cellular,jul,1,-1,unknown,0,-0.091134384,1
7450,69,services,23592,no,no,cellular,jul,3,-1,unknown,0,-0.037761044,0
3044,40,unemployed,334,no,no,cellular,mar,1,91,other,0,-0.011058347,1
1969,36,blue-collar,-20,yes,no,unknown,may,3,-1,unknown,0,-0.09521757,0
6395,54,management,-1415,yes,yes,cellular,nov,1,-1,unknown,0,-0.046390112,0
1459,92,retired,775,no,no,cellular,jan,4,96,success,0,-0.014220691,1
47,32,services,3993,no,no,cellular,may,2,-1,unknown,0,-0.0936314,1
883,42,services,3465,yes,yes,cellular,jul,2,-1,unknown,0,-0.057827592,1
7789,26,blue-collar,78,no,no,telephone,jan,1,-1,unknown,0,-0.033651114,0
7370,34,management,273,yes,no,cellular,may,1,175,failure,0,-0.050923698,1
6584,46,technician,-90,no,yes,telephone,oct,1,-1,unknown,0,-0.0046297894,1
6803,48,management,1744,no,no,unknown,jun,1,-1,unknown,0,-0.059262693,0
6431,66,self-employed,147,no,no,telephone,jan,1,-1,unknown,0,-0.009019355,1
5696,50,management,72,no,no,cellular,aug,13,-1,unknown,0,-0.086539276,0
6478,32,management,2018,no,no,cellular,aug,1,-1,unknown,0,-0.10102604,1
1242,36,technician,1354,no,no,cellular,sep,3,97,success,0,-0.04432553,1
4843,33,technician,1234,no,no,telephone,nov,1,-1,unknown,0,-0.031480774,0
6793,37,services,217,yes,no,cellular,may,1,-1,unknown,0,-0.104420245,0
903,44,management,282,no,no,cellular,oct,3,-1,unknown,0,-0.08249465,1
6920,35,self-employed,353,no,no,cellular,aug,1,-1,unknown,0,-0.06905623,1
7170,46,management,229,yes,no,unknown,may,1,-1,unknown,0,-0.08677591,0
2314,70,retired,2384,no,no,cellular,oct,2,-1,unknown,0,-0.061421763,1
2698,35,technician,294,yes,no,cellular,jun,6,98,success,0,-0.019310236,0
3670,40,management,413,yes,no,unknown,may,1,-1,unknown,0,-0.087134145,0
793,49,technician,788,no,no,unknown,jun,7,-1,unknown,0,-0.054074124,0
5385,49,services,114,yes,no,unknown,may,2,-1,unknown,0,-0.0830085,0
2827,40,unemployed,1908,yes,no,cellular,feb,2,-1,unknown,0,-0.06972106,1
6070,43,self-employed,3003,no,no,cellular,aug,3,-1,unknown,0,-0.067622736,0
4935,31,admin,383,no,yes,cellular,feb,1,214,failure,0,-0.011927101,0
4363,38,management,3436,no,no,cellular,nov,4,-1,unknown,0,-0.08642085,1
4014,47,admin,295,yes,no,unknown,jun,2,-1,unknown,0,-0.048984513,1
803,34,student,5827,no,no,cellular,nov,2,-1,unknown,0,-0.045590036,0
3388,38,blue-collar,2240,yes,no,cellular,nov,1,183,failure,0,-0.035734326,0
6830,32,services,0,no,yes,cellular,jul,2,-1,unknown,0,-0.06561638,0
1988,34,blue-collar,-78,yes,no,unknown,may,1,-1,unknown,0,-0.09433793,0
1149,39,services,0,yes,no,unknown,may,2,-1,unknown,0,-0.088312924,0
6876,35,blue-collar,260,yes,no,telephone,may,6,-1,unknown,0,-0.053434633,0
6124,63,blue-collar,115,no,no,telephone,apr,1,180,failure,1,0.017631343,1
3980,32,management,41,no,no,cellular,aug,5,-1,unknown,0,-0.097181685,1
2084,35,blue-collar,1949,yes,no,unknown,jun,3,-1,unknown,0,-0.055281386,0
905,21,student,123,no,no,telephone,aug,1,-1,unknown,1,0.0003439965,1
6490,37,blue-collar,811,yes,yes,cellular,apr,3,-1,unknown,0,-0.04814949,0
1194,34,unemployed,978,no,no,cellular,mar,1,-1,unknown,0,-0.060904473,1
4918,27,blue-collar,294,yes,yes,unknown,may,2,-1,unknown,0,-0.038796246,1
968,33,technician,719,yes,no,cellular,apr,2,316,failure,0,-0.04444412,1
3201,85,retired,12114,no,no,telephone,feb,2,-1,unknown,0,-0.014444125,1
4044,45,blue-collar,640,yes,no,cellular,may,1,-1,unknown,0,-0.10297447,1
4181,77,retired,699,no,no,cellular,aug,2,-1,unknown,0,-0.0779259,1
4929,39,entrepreneur,2139,yes,no,cellular,may,4,371,failure,0,-0.019789226,1
625,33,management,296,no,no,cellular,jul,2,-1,unknown,0,-0.10007083,0
4484,35,technician,726,yes,no,cellular,may,1,-1,unknown,0,-0.09882011,0
6741,40,housemaid,795,yes,no,unknown,may,3,-1,unknown,0,-0.08428719,0
3381,30,admin,1794,no,no,cellular,nov,1,-1,unknown,0,-0.08508265,1
7311,33,management,1195,yes,no,telephone,may,4,-1,unknown,0,-0.05544686,0
4283,31,management,2907,yes,no,cellular,jul,1,194,failure,0,-0.034899548,1
4479,37,admin,1207,yes,no,telephone,apr,2,138,success,1,0.025929313,1
5442,29,blue-collar,3310,no,no,cellular,sep,1,91,failure,0,-0.04521867,0
1606,46,blue-collar,138,no,no,cellular,nov,1,-1,unknown,0,-0.08402064,0
2515,31,blue-collar,68,yes,no,unknown,may,1,-1,unknown,0,-0.09416083,0
6957,59,management,315,no,no,cellular,mar,1,176,failure,0,-0.031117281,1
3817,26,entrepreneur,101,yes,no,cellular,feb,1,268,failure,0,-0.022642301,1
7602,49,entrepreneur,-701,yes,no,cellular,jul,2,-1,unknown,0,-0.07580322,1
3438,38,blue-collar,468,yes,no,unknown,may,2,-1,unknown,0,-0.09565085,0
5072,35,blue-collar,105,yes,no,unknown,may,2,-1,unknown,0,-0.09572168,0
5746,38,technician,202,no,no,cellular,aug,2,-1,unknown,0,-0.09993355,1
1973,40,technician,822,yes,yes,cellular,jan,2,245,failure,0,-0.0061568366,0
2723,32,technician,1097,yes,no,unknown,may,2,-1,unknown,0,-0.08530239,0
648,44,entrepreneur,121,no,no,cellular,aug,1,-1,unknown,0,-0.074555285,1
4707,39,technician,201,no,yes,unknown,jun,4,-1,unknown,0,-0.040174983,0
3009,45,technician,586,no,yes,cellular,jul,3,-1,unknown,0,-0.06872572,0
1611,58,entrepreneur,853,no,no,unknown,jun,2,-1,unknown,0,-0.02101854,1
1006,75,retired,37127,no,no,cellular,feb,1,-1,unknown,0,-0.04031814,0
3506,33,admin,294,yes,no,cellular,may,1,-1,unknown,0,-0.10603126,1
1947,60,management,3401,no,no,cellular,oct,1,270,failure,0,-0.024520554,1
6840,34,technician,920,yes,no,cellular,oct,1,342,failure,0,-0.026708657,0
7315,28,blue-collar,-30,yes,no,cellular,jul,5,-1,unknown,0,-0.07935542,0
762,32,management,597,no,yes,cellular,jul,1,-1,unknown,0,-0.07684212,0
655,55,management,86,no,no,telephone,jun,1,-1,unknown,0,-0.039872713,0
1894,67,retired,1146,no,no,cellular,nov,1,92,failure,0,-0.020338649,1
5618,59,unemployed,1625,no,no,cellular,aug,1,180,success,0,-0.027614692,1
195,37,technician,189,no,no,cellular,jun,2,-1,unknown,0,-0.096623495,1
5797,28,blue-collar,1348,yes,no,cellular,aug,2,-1,unknown,0,-0.071065694,1
7758,52,management,1158,no,no,cellular,aug,4,-1,unknown,0,-0.10326271,0
6571,38,management,1349,yes,no,unknown,may,1,-1,unknown,0,-0.08761085,0
5890,29,blue-collar,25,yes,no,unknown,jun,2,-1,unknown,0,-0.053664625,0
6047,53,blue-collar,5603,no,no,cellular,aug,6,-1,unknown,0,-0.06439927,1
6756,46,self-employed,706,no,no,cellular,may,1,386,failure,0,-0.019491129,1
7162,36,entrepreneur,2700,no,no,cellular,feb,3,-1,unknown,0,-0.081455335,0
877,48,blue-collar,1405,yes,no,unknown,may,2,-1,unknown,0,-0.075737014,1
2508,55,admin,2038,no,no,cellular,apr,1,-1,unknown,0,-0.09429324,1
6315,33,blue-collar,447,yes,no,unknown,may,2,-1,unknown,0,-0.095100656,0
1201,32,self-employed,1464,no,no,telephone,aug,2,-1,unknown,0,-0.027888995,0
237,33,blue-collar,5,yes,no,cellular,apr,2,-1,unknown,0,-0.087113895,1
5118,34,technician,103,yes,yes,cellular,jul,1,-1,unknown,0,-0.06303957,0
2617,31,management,-201,yes,no,cellular,aug,4,-1,unknown,0,-0.096066326,0
7149,50,admin,2405,yes,no,cellular,may,1,287,failure,0,-0.04546342,0
4553,49,management,0,no,no,telephone,oct,1,-1,unknown,0,-0.03302782,1
5725,51,retired,1679,no,no,cellular,aug,1,365,other,0,-0.014153755,1
926,35,technician,4645,yes,no,cellular,jan,3,270,other,0,-0.0028208727,0
2543,46,technician,9299,no,no,cellular,jul,1,276,other,0,-0.02338532,1
6875,59,retired,21,yes,no,telephone,nov,2,-1,unknown,0,-0.017166067,0
1846,51,management,1610,yes,no,unknown,jun,3,-1,unknown,0,-0.0407962,1
2257,78,retired,229,no,no,telephone,oct,1,-1,unknown,0,-0.010401367,1
5534,44,unemployed,1151,yes,no,unknown,jun,2,-1,unknown,0,-0.04669738,0
2848,37,blue-collar,194,yes,no,unknown,may,7,-1,unknown,0,-0.07927117,0
4151,61,management,477,yes,no,cellular,oct,1,520,other,1,0.0036750592,1
7612,25,self-employed,42,yes,no,cellular,jun,1,94,success,0,-0.0060647707,1
7064,36,services,472,yes,no,unknown,jun,1,-1,unknown,0,-0.05467142,0
1074,46,management,461,no,no,cellular,dec,2,-1,unknown,0,-0.079766475,1
6360,33,management,250,no,no,cellular,mar,6,-1,unknown,0,-0.073173925,1
1898,59,technician,2396,no,no,cellular,nov,1,-1,unknown,0,-0.073235184,1
349,31,admin,622,no,no,cellular,jul,1,-1,unknown,0,-0.099776976,1
7026,32,blue-collar,-84,yes,no,cellular,may,1,-1,unknown,0,-0.09953775,0
5174,35,technician,198,no,no,cellular,aug,13,-1,unknown,0,-0.080102146,0
5260,31,blue-collar,1125,no,yes,unknown,may,1,-1,unknown,0,-0.044651385,0
4501,36,management,219,no,no,cellular,feb,6,196,failure,0,-0.029676087,0
3336,38,management,536,yes,no,cellular,oct,1,92,success,0,-0.03218417,1
7788,24,student,125,no,no,cellular,nov,1,90,failure,0,-0.0066368347,1
740,26,management,155,yes,no,cellular,may,4,43,other,0,-0.019829175,0
68,79,retired,2661,no,no,cellular,nov,5,-1,unknown,0,-0.05961453,1
6252,59,admin,1575,yes,no,cellular,may,3,263,success,0,-0.03152659,0
410,33,management,2240,no,no,cellular,jun,1,-1,unknown,0,-0.08881516,1
2969,38,services,775,no,no,cellular,feb,3,182,success,0,-0.037263643,1
2794,31,management,3,yes,yes,cellular,feb,1,-1,unknown,0,-0.051746093,1
2233,38,admin,262,no,no,cellular,feb,2,180,failure,0,-0.046327353,1
3824,30,management,1191,no,no,cellular,aug,4,-1,unknown,0,-0.10232348,0
4090,49,technician,-236,yes,no,unknown,may,2,-1,unknown,0,-0.08459516,0
6643,47,admin,66,no,no,cellular,aug,1,-1,unknown,0,-0.09303237,1
1221,62,retired,0,no,no,cellular,nov,2,-1,unknown,0,-0.06610793,1
4701,37,management,347,yes,no,cellular,jul,1,-1,unknown,0,-0.09792021,0
5948,60,blue-collar,0,no,yes,unknown,jun,1,-1,unknown,0,-0.0131534,0
602,33,unemployed,2066,no,yes,cellular,sep,1,749,failure,1,0.021858394,1
7574,35,student,188,yes,no,cellular,may,1,78,success,0,-0.023179008,1
3778,72,retired,0,no,no,cellular,dec,2,-1,unknown,0,-0.048663322,0
2094,34,management,1310,no,yes,cellular,nov,3,-1,unknown,0,-0.062266972,0
4808,32,blue-collar,604,no,no,cellular,jan,2,196,other,0,-0.022969974,0
3016,26,services,1114,no,no,cellular,feb,2,-1,unknown,0,-0.09226076,0
6683,42,management,580,no,no,cellular,aug,2,-1,unknown,0,-0.1095712,0
3384,31,services,181,no,no,cellular,aug,1,104,success,0,-0.025938869,1
3247,32,management,0,yes,yes,cellular,nov,2,-1,unknown,0,-0.057539713,0
1157,36,services,92,yes,no,cellular,jun,7,-1,unknown,0,-0.061373677,1
2204,32,admin,-32,no,no,cellular,jan,1,185,other,0,-0.006125537,0
5939,40,retired,1734,yes,no,unknown,jun,4,-1,unknown,0,-0.03214365,0
5655,32,technician,0,no,no,cellular,aug,4,-1,unknown,0,-0.09672988,0
3108,48,technician,197,no,yes,cellular,feb,2,222,other,0,-0.0067126593,0
7698,28,management,385,no,yes,cellular,feb,4,193,failure,1,0.0038622099,0
5651,26,student,655,no,no,cellular,sep,1,-1,unknown,0,-0.044513844,1
4055,29,unemployed,25,no,no,cellular,apr,2,-1,unknown,0,-0.073447056,1
209,31,technician,120,no,no,cellular,aug,1,-1,unknown,0,-0.09627848,1
6661,44,management,1090,no,no,cellular,jul,4,532,other,0,-0.0041576503,1
948,28,management,258,no,yes,cellular,apr,1,-1,unknown,0,-0.062120758,0
747,57,blue-collar,3109,no,no,cellular,sep,2,105,success,0,-0.04363732,1
4192,39,housemaid,109,yes,no,unknown,may,3,-1,unknown,0,-0.08461267,0
2870,30,technician,930,no,no,cellular,jul,1,-1,unknown,0,-0.10200641,1
489,32,services,1168,yes,no,cellular,nov,1,-1,unknown,0,-0.079592295,1
485,44,management,1138,no,no,cellular,aug,3,-1,unknown,0,-0.10096607,1
5362,39,technician,507,no,no,cellular,aug,4,-1,unknown,0,-0.099513,0
4705,52,blue-collar,297,yes,no,unknown,may,1,-1,unknown,0,-0.08985204,0
1241,53,management,3591,yes,no,cellular,aug,2,181,other,0,-0.01891853,1
1732,36,technician,911,yes,yes,cellular,may,3,-1,unknown,0,-0.070773415,0
2249,47,admin,989,no,no,unknown,jun,1,-1,unknown,0,-0.06644691,0
5724,38,housemaid,70,no,no,cellular,oct,3,148,success,0,-0.024320848,1
1880,42,blue-collar,205,yes,no,cellular,apr,1,-1,unknown,0,-0.07817409,0
2315,28,student,3,no,no,cellular,nov,2,148,other,1,0.004821917,0
7426,57,retired,1044,no,no,telephone,jan,1,192,success,1,0.02759278,1
177,73,retired,796,no,no,cellular,apr,1,182,success,0,-0.03896058,1
6001,51,self-employed,2094,no,no,cellular,jun,6,-1,unknown,0,-0.061698545,1
3006,45,technician,5110,no,no,cellular,apr,2,-1,unknown,0,-0.09333258,1
4052,32,student,1102,no,no,telephone,oct,1,-1,unknown,1,0.0007928732,1
4047,45,blue-collar,700,yes,no,telephone,may,4,-1,unknown,0,-0.06420244,0
1580,58,retired,13,no,no,cellular,aug,4,-1,unknown,0,-0.079265624,0
7109,40,technician,1270,no,no,cellular,apr,2,-1,unknown,0,-0.09485664,0
7140,36,entrepreneur,866,yes,no,cellular,may,1,173,failure,0,-0.048730686,1
1384,28,management,22,yes,no,cellular,jul,3,-1,unknown,0,-0.09138411,0
4836,46,blue-collar,229,yes,no,cellular,apr,1,-1,unknown,0,-0.076447286,0
2953,36,technician,144,no,no,cellular,may,1,308,failure,0,-0.045247756,0
2904,59,unemployed,1047,no,no,cellular,feb,3,-1,unknown,0,-0.0706436,1
408,28,admin,762,no,no,cellular,sep,3,-1,unknown,0,-0.07698445,1
1727,84,retired,639,no,no,telephone,may,3,-1,unknown,0,-0.036862,1
2592,59,management,296,no,yes,cellular,jul,3,-1,unknown,0,-0.06285511,1
900,60,unknown,17297,no,no,cellular,aug,11,-1,unknown,0,-0.030368263,1
7547,42,management,976,no,no,cellular,aug,1,-1,unknown,0,-0.10483055,1
7,36,technician,911,yes,yes,cellular,may,2,21,failure,0,-0.032580446,1
4146,48,entrepreneur,0,yes,yes,unknown,jun,1,-1,unknown,0,-0.018201528,0
6153,32,self-employed,386,yes,no,cellular,nov,1,-1,unknown,0,-0.054739255,1
7076,41,blue-collar,1384,yes,no,unknown,may,4,-1,unknown,0,-0.078762025,1
3103,34,blue-collar,1924,yes,yes,cellular,apr,2,253,failure,0,-0.011377807,0
4079,50,management,6739,yes,no,cellular,jul,3,-1,unknown,0,-0.07791774,0
105,56,entrepreneur,-124,yes,no,unknown,may,5,-1,unknown,0,-0.068023056,0
2755,31,student,307,no,no,cellular,nov,2,-1,unknown,0,-0.056481525,0
998,26,blue-collar,895,yes,no,cellular,feb,3,-1,unknown,0,-0.0761089,0
3259,51,management,469,no,no,cellular,apr,1,181,success,0,-0.05249632,1
3185,49,management,543,yes,no,unknown,may,3,-1,unknown,0,-0.08493995,0
5708,32,admin,1661,yes,no,cellular,feb,1,209,failure,0,-0.04459784,0
3988,59,admin,-423,yes,yes,cellular,apr,1,-1,unknown,0,-0.04084936,0
4899,34,blue-collar,3043,yes,yes,cellular,nov,1,-1,unknown,0,-0.047160365,1
6385,24,blue-collar,1857,yes,no,cellular,oct,1,92,other,0,-0.009504514,1
2656,34,technician,559,no,no,cellular,aug,2,-1,unknown,0,-0.10302277,0
4972,39,technician,175,no,yes,unknown,jun,2,-1,unknown,0,-0.04648231,0
5757,58,management,5701,no,no,cellular,apr,1,87,success,0,-0.033791345,1
4371,30,technician,1011,yes,no,unknown,may,1,-1,unknown,0,-0.08633367,0
3041,53,technician,6,yes,no,unknown,may,1,-1,unknown,0,-0.08369709,0
5820,30,blue-collar,-529,yes,no,cellular,may,4,-1,unknown,0,-0.092077896,0
4377,42,blue-collar,413,yes,no,cellular,aug,2,-1,unknown,0,-0.08289624,1
5630,28,admin,170,yes,yes,unknown,may,1,-1,unknown,0,-0.05933449,0
111,34,blue-collar,855,yes,no,cellular,jul,1,-1,unknown,0,-0.082862,1
