,age,job,balance,housing,loan,contact,month,campaign,pdays,poutcome,marital,education,default,day,duration,previous,Anomaly,Anomaly_Score,deposit
5244,33,admin,882,no,no,cellular,apr,1,183,failure,married,tertiary,no,22,104,4,0,-0.042827237,1
7203,42,services,2567,yes,no,unknown,may,2,-1,unknown,married,primary,no,19,401,0,0,-0.07481889,0
4814,41,entrepreneur,30,no,no,cellular,apr,1,-1,unknown,married,secondary,no,30,460,0,0,-0.058110926,1
1599,30,management,4328,no,no,cellular,apr,3,189,other,married,tertiary,no,30,262,11,0,-0.016189897,1
92,55,management,0,no,no,cellular,aug,4,-1,unknown,divorced,tertiary,no,18,309,0,0,-0.06564414,1
3,38,services,-87,yes,no,cellular,may,1,-1,unknown,single,primary,no,13,531,0,0,-0.0673407,0
3338,38,blue-collar,0,yes,no,cellular,oct,1,183,success,divorced,secondary,no,21,576,4,0,-0.009214725,1
6929,43,management,0,no,no,cellular,jun,2,296,failure,single,tertiary,no,30,275,1,0,-0.05604817,1
1337,36,technician,4613,no,no,cellular,apr,1,134,failure,married,secondary,no,2,320,2,0,-0.05093185,0
535,37,housemaid,465,yes,no,cellular,may,3,-1,unknown,single,secondary,no,18,899,0,0,-0.088946804,1
1698,36,services,528,no,no,cellular,feb,2,-1,unknown,single,secondary,no,3,225,0,0,-0.07938499,0
1445,33,management,0,yes,no,cellular,may,1,-1,unknown,single,tertiary,no,13,585,0,0,-0.10010948,1
3094,30,blue-collar,0,yes,no,unknown,may,1,-1,unknown,married,secondary,no,26,30,0,0,-0.09405608,0
623,31,admin,97,yes,no,unknown,may,1,-1,unknown,married,secondary,no,19,607,0,0,-0.082375444,1
77,24,student,1234,no,no,cellular,jul,1,156,success,single,secondary,no,21,314,2,0,-0.027233616,1
2669,47,management,4567,no,no,telephone,jul,4,-1,unknown,married,unknown,no,31,921,0,0,-0.03270361,0
7247,56,management,-45,yes,no,unknown,may,6,-1,unknown,married,tertiary,no,30,116,0,0,-0.07358694,0
1815,26,student,132,no,no,cellular,oct,1,119,success,single,secondary,no,1,194,1,0,-0.0091823125,1
6883,52,unemployed,959,no,no,telephone,jul,2,-1,unknown,married,primary,no,30,694,0,0,-0.040374484,1
4303,31,technician,1081,no,no,cellular,apr,5,261,failure,single,tertiary,no,24,202,2,0,-0.03154226,1
2834,40,technician,103,yes,no,unknown,may,2,-1,unknown,married,tertiary,no,8,135,0,0,-0.08828004,0
7123,31,management,9421,no,no,cellular,nov,1,-1,unknown,single,tertiary,no,25,372,0,0,-0.073569134,1
5339,37,technician,1458,no,no,cellular,apr,1,-1,unknown,married,secondary,no,30,281,0,0,-0.08661304,1
3031,31,blue-collar,255,yes,yes,cellular,may,1,-1,unknown,married,secondary,no,18,295,0,0,-0.09118395,0
4672,44,services,-389,yes,yes,unknown,jun,1,-1,unknown,divorced,secondary,no,5,52,0,0,-0.0022211429,0
615,49,blue-collar,259,no,no,unknown,may,2,-1,unknown,divorced,secondary,yes,16,283,0,0,-0.021140438,0
6852,51,services,8806,yes,no,unknown,may,1,-1,unknown,married,primary,no,19,131,0,0,-0.061733004,0
6192,63,retired,109,no,no,cellular,nov,2,-1,unknown,divorced,primary,no,10,406,0,0,-0.034865458,1
6099,32,services,785,no,no,cellular,jun,1,-1,unknown,single,tertiary,no,3,273,0,0,-0.07684291,0
275,33,blue-collar,-306,yes,yes,unknown,may,4,-1,unknown,married,primary,no,13,851,0,0,-0.042785242,0
6554,42,blue-collar,1598,yes,yes,cellular,apr,2,-1,unknown,married,secondary,no,16,1463,0,0,-0.050682828,1
6702,56,retired,5769,no,no,unknown,jun,3,-1,unknown,married,tertiary,no,20,15,0,0,-0.058397584,0
5910,40,admin,1535,yes,no,unknown,may,1,-1,unknown,married,secondary,no,14,704,0,0,-0.08461458,1
1959,34,management,3821,yes,no,cellular,may,2,-1,unknown,single,tertiary,no,13,649,0,0,-0.098662436,1
3577,61,retired,-492,no,yes,unknown,jul,1,-1,unknown,married,unknown,no,4,333,0,0,-0.0046029226,0
3793,53,admin,849,yes,no,cellular,feb,3,-1,unknown,married,secondary,no,6,3102,0,0,-0.07732377,1
5101,38,management,6368,yes,no,cellular,may,4,-1,unknown,divorced,tertiary,no,4,922,0,0,-0.043116063,1
70,56,services,0,no,no,cellular,aug,4,-1,unknown,married,secondary,no,13,112,0,0,-0.09257482,0
1429,29,student,163,no,no,cellular,aug,1,-1,unknown,single,tertiary,no,3,249,0,0,-0.07362583,1
7077,31,self-employed,91,no,no,unknown,may,1,-1,unknown,single,tertiary,no,23,206,0,0,-0.061516237,0
7276,43,management,1379,yes,no,unknown,may,3,-1,unknown,married,tertiary,no,27,383,0,0,-0.08493493,0
7357,35,admin,855,yes,no,unknown,may,3,-1,unknown,single,secondary,no,12,241,0,0,-0.08847957,0
3016,26,services,1114,no,no,cellular,feb,2,-1,unknown,single,secondary,no,9,44,0,0,-0.0798894,0
6117,40,management,24450,no,no,cellular,aug,2,-1,unknown,married,tertiary,no,25,73,0,0,-0.09482861,0
3390,34,blue-collar,-1,yes,no,cellular,may,6,355,other,married,primary,no,18,1057,1,0,-0.012051524,1
6938,34,management,188,no,no,cellular,may,1,-1,unknown,married,tertiary,no,5,399,0,0,-0.097730145,0
57,32,technician,2688,no,no,cellular,oct,1,57,failure,married,tertiary,no,14,216,1,0,-0.042164948,1
3165,30,technician,133,yes,no,cellular,jan,2,-1,unknown,single,secondary,no,29,113,0,0,-0.07722583,0
3325,35,management,538,yes,no,unknown,may,4,-1,unknown,divorced,tertiary,no,12,66,0,0,-0.05730866,0
7552,28,management,866,no,no,cellular,mar,2,-1,unknown,single,tertiary,no,23,191,0,0,-0.08011545,1
681,29,admin,0,yes,no,unknown,may,1,-1,unknown,married,secondary,no,9,121,0,0,-0.09031222,0
5741,27,technician,7102,yes,no,unknown,may,9,-1,unknown,married,secondary,no,30,141,0,0,-0.06949487,0
7725,33,services,1082,yes,yes,cellular,nov,1,-1,unknown,married,secondary,no,19,351,0,0,-0.0672911,0
2824,42,unemployed,1289,no,no,cellular,jul,4,415,failure,married,secondary,no,15,250,2,0,-0.028710717,1
3059,60,self-employed,0,no,no,unknown,jun,1,-1,unknown,married,secondary,no,6,97,0,0,-0.06501911,0
2043,26,student,19,no,no,telephone,apr,1,-1,unknown,single,unknown,no,30,268,0,1,0.0039288574,0
941,54,technician,337,yes,no,unknown,may,2,-1,unknown,married,tertiary,yes,28,302,0,0,-0.034498323,0
3889,64,entrepreneur,2331,no,no,telephone,nov,1,-1,unknown,married,tertiary,no,9,201,0,0,-0.028006492,1
7163,55,housemaid,4,no,no,cellular,nov,3,-1,unknown,married,primary,no,21,85,0,0,-0.044517122,0
2821,35,management,53,yes,no,cellular,nov,1,-1,unknown,married,secondary,no,18,378,0,0,-0.09671062,0
3130,33,technician,8097,no,yes,cellular,aug,2,-1,unknown,single,tertiary,no,21,500,0,0,-0.03964823,0
7315,28,blue-collar,-30,yes,no,cellular,jul,5,-1,unknown,single,primary,no,31,108,0,0,-0.04655939,0
7026,32,blue-collar,-84,yes,no,cellular,may,1,-1,unknown,single,secondary,no,11,426,0,0,-0.10185166,0
3489,41,blue-collar,0,yes,yes,unknown,may,1,-1,unknown,married,primary,no,6,238,0,0,-0.049314957,0
4062,45,admin,205,no,no,cellular,may,1,90,success,married,secondary,no,4,552,2,0,-0.05998865,1
2292,35,unemployed,127,yes,no,telephone,nov,1,-1,unknown,single,secondary,no,14,162,0,0,-0.033602167,1
2094,34,management,1310,no,yes,cellular,nov,3,-1,unknown,single,tertiary,no,20,90,0,0,-0.052202355,0
6481,42,entrepreneur,2959,yes,no,telephone,jul,1,342,failure,married,secondary,no,2,711,1,1,0.022883149,1
4718,66,retired,2540,no,no,telephone,dec,2,156,other,married,unknown,no,10,441,1,1,0.01459465,1
7092,21,student,794,no,no,cellular,jun,1,-1,unknown,single,secondary,no,5,191,0,0,-0.06406476,1
4843,33,technician,1234,no,no,telephone,nov,1,-1,unknown,married,secondary,no,9,61,0,0,-0.060870968,0
6793,37,services,217,yes,no,cellular,may,1,-1,unknown,married,secondary,no,11,152,0,0,-0.09868431,0
7129,42,technician,473,yes,no,cellular,jul,5,-1,unknown,married,secondary,no,7,216,0,0,-0.101508506,0
1263,33,services,395,yes,no,cellular,jul,6,-1,unknown,single,tertiary,no,23,1359,0,0,-0.06016236,1
7170,46,management,229,yes,no,unknown,may,1,-1,unknown,married,tertiary,no,5,197,0,0,-0.08627345,0
793,49,technician,788,no,no,unknown,jun,7,-1,unknown,married,secondary,no,17,162,0,0,-0.07910549,0
2541,44,technician,-375,yes,yes,telephone,may,4,-1,unknown,married,unknown,yes,6,149,0,1,0.009316926,0
4935,31,admin,383,no,yes,cellular,feb,1,214,failure,single,tertiary,no,6,119,1,1,0.011357737,0
3388,38,blue-collar,2240,yes,no,cellular,nov,1,183,failure,married,primary,no,19,551,1,0,-0.036861584,0
6830,32,services,0,no,yes,cellular,jul,2,-1,unknown,single,secondary,no,11,333,0,0,-0.048314445,0
1149,39,services,0,yes,no,unknown,may,2,-1,unknown,married,secondary,no,20,793,0,0,-0.08355158,0
6876,35,blue-collar,260,yes,no,telephone,may,6,-1,unknown,married,secondary,no,13,155,0,0,-0.079951346,0
1059,44,self-employed,2734,yes,no,cellular,may,4,-1,unknown,single,tertiary,no,12,897,0,0,-0.08213052,1
1864,53,admin,1796,no,no,telephone,dec,1,193,failure,married,secondary,no,15,476,1,0,-0.012216479,1
2084,35,blue-collar,1949,yes,no,unknown,jun,3,-1,unknown,married,secondary,no,2,200,0,0,-0.09267628,0
7722,39,management,139,no,no,cellular,aug,2,-1,unknown,single,tertiary,no,22,109,0,0,-0.102950685,0
2047,49,blue-collar,408,no,no,cellular,aug,4,-1,unknown,married,primary,no,12,559,0,0,-0.09564474,1
3542,57,management,2845,yes,no,telephone,apr,5,-1,unknown,married,tertiary,no,19,1143,0,0,-0.026392462,1
2742,36,management,1379,no,no,cellular,may,1,186,failure,single,tertiary,no,25,189,1,0,-0.06953279,1
790,35,management,178,no,no,cellular,aug,2,-1,unknown,married,tertiary,no,14,76,0,0,-0.11609274,0
2274,60,admin,478,no,no,cellular,jul,2,311,failure,married,unknown,no,19,173,8,0,-0.017226312,1
6741,40,housemaid,795,yes,no,unknown,may,3,-1,unknown,married,tertiary,no,29,725,0,0,-0.06380809,0
391,48,blue-collar,1230,yes,no,cellular,may,2,182,success,married,secondary,no,13,328,3,0,-0.06839886,1
7311,33,management,1195,yes,no,telephone,may,4,-1,unknown,married,tertiary,no,13,355,0,0,-0.065663606,0
952,54,blue-collar,4401,no,no,telephone,may,1,183,success,divorced,primary,no,13,414,2,1,0.012537552,1
5442,29,blue-collar,3310,no,no,cellular,sep,1,91,failure,married,secondary,no,1,367,4,0,-0.028265791,0
1606,46,blue-collar,138,no,no,cellular,nov,1,-1,unknown,divorced,secondary,no,19,277,0,0,-0.06470156,0
2515,31,blue-collar,68,yes,no,unknown,may,1,-1,unknown,married,primary,no,8,226,0,0,-0.090902,0
6174,45,management,483,no,no,cellular,feb,2,265,other,single,tertiary,no,23,95,11,0,-0.022127088,1
1077,55,unknown,2206,no,no,cellular,aug,1,91,success,married,secondary,no,12,265,5,0,-0.045699716,1
1096,49,services,0,no,no,cellular,jul,2,-1,unknown,divorced,secondary,no,28,412,0,0,-0.056617025,1
1973,40,technician,822,yes,yes,cellular,jan,2,245,failure,single,secondary,no,29,155,3,1,0.0052324845,0
1778,41,management,1757,no,no,cellular,apr,1,239,failure,divorced,tertiary,no,22,314,13,1,0.0045102634,1
3009,45,technician,586,no,yes,cellular,jul,3,-1,unknown,single,secondary,no,28,32,0,0,-0.04661627,0
3928,38,technician,902,yes,no,cellular,feb,1,-1,unknown,divorced,secondary,no,3,650,0,0,-0.051172744,1
1006,75,retired,37127,no,no,cellular,feb,1,-1,unknown,divorced,primary,no,11,505,0,1,0.0093456535,0
1739,34,blue-collar,695,yes,yes,unknown,may,4,-1,unknown,married,primary,no,16,1064,0,0,-0.032387108,1
4637,47,retired,3033,no,no,cellular,sep,1,-1,unknown,single,primary,no,8,293,0,0,-0.02743103,1
6840,34,technician,920,yes,no,cellular,oct,1,342,failure,single,secondary,no,29,250,5,0,-0.008851801,0
762,32,management,597,no,yes,cellular,jul,1,-1,unknown,single,tertiary,no,24,869,0,0,-0.04920022,0
384,30,self-employed,1785,no,no,unknown,oct,1,-1,unknown,married,tertiary,no,17,235,0,0,-0.043350693,1
6002,21,student,1506,no,no,cellular,sep,1,-1,unknown,single,unknown,no,14,340,0,0,-0.018263873,1
4452,37,management,62,yes,no,cellular,aug,2,272,success,single,tertiary,no,2,428,8,0,-0.040661268,1
7758,52,management,1158,no,no,cellular,aug,4,-1,unknown,married,tertiary,no,27,57,0,0,-0.10977801,0
6571,38,management,1349,yes,no,unknown,may,1,-1,unknown,married,unknown,no,6,100,0,0,-0.06966357,0
4059,47,technician,1101,yes,no,cellular,jul,3,-1,unknown,single,secondary,no,23,957,0,0,-0.08423036,1
3279,37,technician,980,no,no,cellular,aug,5,-1,unknown,single,secondary,no,8,1306,0,0,-0.09039156,1
1342,26,self-employed,2857,no,no,cellular,jul,1,-1,unknown,single,tertiary,no,3,446,0,0,-0.0801074,1
1201,32,self-employed,1464,no,no,telephone,aug,2,-1,unknown,married,tertiary,no,14,133,0,0,-0.057514444,0
1174,43,management,1046,no,no,unknown,jun,1,-1,unknown,single,tertiary,no,9,901,0,0,-0.070999645,1
5118,34,technician,103,yes,yes,cellular,jul,1,-1,unknown,single,secondary,yes,24,147,0,0,-0.019219842,0
2617,31,management,-201,yes,no,cellular,aug,4,-1,unknown,single,tertiary,no,22,81,0,0,-0.0907248,0
2304,26,admin,274,no,no,cellular,apr,3,-1,unknown,single,secondary,no,1,351,0,0,-0.08251195,1
5498,36,technician,12,no,no,cellular,aug,2,-1,unknown,single,secondary,yes,12,587,0,0,-0.064367235,1
5606,32,management,10281,no,no,cellular,apr,1,-1,unknown,single,tertiary,no,22,400,0,0,-0.06848661,1
926,35,technician,4645,yes,no,cellular,jan,3,270,other,single,secondary,no,11,502,40,1,0.031622324,0
1898,59,technician,2396,no,no,cellular,nov,1,-1,unknown,divorced,secondary,no,20,488,0,0,-0.049715422,1
3713,62,retired,3114,no,no,cellular,may,2,186,success,married,secondary,no,18,243,1,0,-0.056212343,1
2016,37,unemployed,381,yes,no,unknown,may,2,-1,unknown,single,secondary,no,8,985,0,0,-0.07617631,1
7064,36,services,472,yes,no,unknown,jun,1,-1,unknown,married,secondary,no,19,1017,0,0,-0.071105815,0
2483,47,technician,293,no,no,cellular,jun,1,90,success,married,secondary,no,1,251,1,0,-0.066230446,1
5233,29,management,985,yes,no,cellular,jul,2,-1,unknown,single,tertiary,no,23,396,0,0,-0.090921365,1
6512,38,technician,6728,no,no,cellular,aug,4,-1,unknown,married,secondary,no,21,252,0,0,-0.09974879,1
7063,28,services,341,yes,no,cellular,may,3,347,other,single,secondary,no,15,437,3,0,-0.031115042,1
5174,35,technician,198,no,no,cellular,aug,13,-1,unknown,married,secondary,no,27,282,0,0,-0.09778026,0
7397,40,technician,431,no,no,cellular,jul,2,-1,unknown,single,tertiary,no,7,180,0,0,-0.086311,1
4501,36,management,219,no,no,cellular,feb,6,196,failure,single,tertiary,no,3,22,6,0,-0.025478475,0
1678,50,management,346,no,no,cellular,feb,1,-1,unknown,married,tertiary,no,6,178,0,0,-0.09603553,1
740,26,management,155,yes,no,cellular,may,4,43,other,single,tertiary,no,27,74,5,0,-0.04045939,0
5180,59,retired,1026,no,no,unknown,nov,1,-1,unknown,divorced,secondary,no,5,669,0,0,-0.015954647,1
6252,59,admin,1575,yes,no,cellular,may,3,263,success,married,secondary,no,12,301,11,0,-0.03583166,0
3824,30,management,1191,no,no,cellular,aug,4,-1,unknown,single,tertiary,no,11,381,0,0,-0.09902192,0
4090,49,technician,-236,yes,no,unknown,may,2,-1,unknown,divorced,secondary,no,26,204,0,0,-0.04977209,0
2424,48,management,268,yes,no,cellular,jul,7,-1,unknown,married,secondary,no,28,458,0,0,-0.101266086,1
2479,30,management,415,yes,yes,cellular,may,1,343,failure,divorced,tertiary,no,6,984,4,1,0.02166993,1
11,33,housemaid,1107,yes,no,cellular,mar,1,-1,unknown,single,tertiary,no,18,201,0,0,-0.06515511,1
6683,42,management,580,no,no,cellular,aug,2,-1,unknown,married,secondary,no,22,67,0,0,-0.11436303,0
5876,35,management,82,no,no,cellular,aug,4,-1,unknown,married,tertiary,no,8,507,0,0,-0.11027417,1
3247,32,management,0,yes,yes,cellular,nov,2,-1,unknown,single,tertiary,no,17,107,0,0,-0.051518176,0
850,28,management,1808,no,no,cellular,apr,1,-1,unknown,single,tertiary,no,30,309,0,0,-0.0736007,1
5939,40,retired,1734,yes,no,unknown,jun,4,-1,unknown,single,secondary,no,3,123,0,0,-0.059580084,0
3108,48,technician,197,no,yes,cellular,feb,2,222,other,married,secondary,no,3,47,3,1,0.013055238,0
7698,28,management,385,no,yes,cellular,feb,4,193,failure,single,tertiary,no,9,79,7,1,0.009989406,0
3032,30,entrepreneur,2686,yes,no,cellular,jul,3,-1,unknown,married,primary,no,15,808,0,0,-0.049604516,1
4499,28,blue-collar,173,no,no,cellular,jul,7,-1,unknown,married,secondary,no,18,588,0,0,-0.102099,1
2884,30,management,502,no,yes,cellular,jul,1,-1,unknown,single,tertiary,no,18,572,0,0,-0.058215257,1
4899,34,blue-collar,3043,yes,yes,cellular,nov,1,-1,unknown,single,secondary,no,20,670,0,0,-0.05267886,1
948,28,management,258,no,yes,cellular,apr,1,-1,unknown,married,tertiary,no,17,93,0,0,-0.062444247,0
4192,39,housemaid,109,yes,no,unknown,may,3,-1,unknown,single,primary,no,6,699,0,0,-0.04588688,0
7189,34,admin,0,yes,yes,cellular,may,1,-1,unknown,married,primary,no,14,1020,0,0,-0.04774121,1
2249,47,admin,989,no,no,unknown,jun,1,-1,unknown,married,unknown,no,19,116,0,0,-0.060741823,0
4116,48,blue-collar,1730,yes,no,cellular,feb,1,178,failure,married,secondary,no,4,489,2,0,-0.05379308,1
4047,45,blue-collar,700,yes,no,telephone,may,4,-1,unknown,married,primary,no,13,29,0,0,-0.06484358,0
7109,40,technician,1270,no,no,cellular,apr,2,-1,unknown,married,secondary,no,17,342,0,0,-0.09750109,0
2356,52,services,36,yes,yes,cellular,may,1,-1,unknown,divorced,secondary,no,11,930,0,0,-0.018072598,1
1384,28,management,22,yes,no,cellular,jul,3,-1,unknown,married,tertiary,no,31,59,0,0,-0.089406565,0
4836,46,blue-collar,229,yes,no,cellular,apr,1,-1,unknown,married,secondary,no,17,191,0,0,-0.09470497,0
4128,58,self-employed,-364,yes,no,unknown,may,1,-1,unknown,married,tertiary,no,5,355,0,0,-0.07056856,0
6321,64,retired,12067,no,no,telephone,jul,2,92,success,married,primary,no,30,367,2,1,0.006000589,1
4293,41,blue-collar,2823,yes,no,unknown,may,1,-1,unknown,married,secondary,no,14,858,0,0,-0.090984866,1
2760,60,admin,12980,no,no,cellular,mar,1,-1,unknown,married,secondary,no,5,115,0,0,-0.0463123,1
4146,48,entrepreneur,0,yes,yes,unknown,jun,1,-1,unknown,divorced,tertiary,no,20,139,0,1,0.025153432,0
5074,26,blue-collar,5795,yes,no,cellular,may,2,-1,unknown,married,secondary,no,14,1094,0,0,-0.09765983,1
4079,50,management,6739,yes,no,cellular,jul,3,-1,unknown,married,tertiary,no,14,68,0,0,-0.09111575,0
2755,31,student,307,no,no,cellular,nov,2,-1,unknown,single,tertiary,no,20,597,0,0,-0.05813234,0
6234,36,services,281,yes,no,unknown,may,1,-1,unknown,single,unknown,no,16,515,0,0,-0.04239759,1
5708,32,admin,1661,yes,no,cellular,feb,1,209,failure,married,secondary,no,5,76,2,0,-0.053573616,0
3988,59,admin,-423,yes,yes,cellular,apr,1,-1,unknown,single,secondary,no,20,84,0,0,-0.04969397,0
337,32,services,24,yes,yes,cellular,may,1,-1,unknown,married,secondary,no,12,185,0,0,-0.0716004,0
1092,53,management,3754,no,no,cellular,apr,1,278,failure,married,tertiary,no,22,307,2,0,-0.055165898,1
1788,42,management,3713,no,no,cellular,nov,2,-1,unknown,married,tertiary,no,19,709,0,0,-0.09299629,1
2656,34,technician,559,no,no,cellular,aug,2,-1,unknown,single,secondary,no,22,259,0,0,-0.09834053,0
6241,30,services,-158,yes,no,cellular,may,1,370,failure,single,secondary,no,12,426,2,0,-0.034515027,1
3041,53,technician,6,yes,no,unknown,may,1,-1,unknown,married,secondary,no,5,517,0,0,-0.09038777,0
5820,30,blue-collar,-529,yes,no,cellular,may,4,-1,unknown,married,secondary,no,12,416,0,0,-0.11360078,0
5235,53,unemployed,587,no,no,cellular,nov,1,-1,unknown,divorced,secondary,no,19,561,0,0,-0.037329216,1
1780,30,management,5359,no,no,cellular,aug,1,84,success,single,tertiary,no,19,145,2,0,-0.05336062,1
165,46,management,699,no,no,cellular,apr,1,87,failure,married,tertiary,no,30,970,1,0,-0.057809718,1
1852,55,technician,1320,no,no,cellular,jul,1,91,success,married,tertiary,no,28,340,2,0,-0.031978376,1
5015,50,technician,416,yes,no,unknown,jun,5,-1,unknown,married,secondary,no,5,494,0,0,-0.078191146,1
5681,47,blue-collar,2749,yes,no,cellular,apr,2,164,failure,married,primary,no,30,774,1,0,-0.018525168,1
4831,45,admin,1506,no,no,cellular,jul,4,-1,unknown,divorced,tertiary,no,28,365,0,0,-0.052262813,1
6537,32,services,-198,yes,no,unknown,may,3,-1,unknown,single,secondary,no,21,681,0,0,-0.06672903,1
5398,31,management,0,no,no,cellular,aug,1,-1,unknown,married,secondary,no,11,720,0,0,-0.108585864,1
2997,27,management,20585,no,no,cellular,sep,1,100,success,single,tertiary,no,23,299,1,0,-0.0072414433,1
5441,44,management,1954,no,no,cellular,jun,1,-1,unknown,married,tertiary,no,2,294,0,0,-0.1090636,1
6159,67,retired,701,no,no,cellular,aug,2,-1,unknown,married,tertiary,no,6,254,0,0,-0.08716717,1
2086,33,services,703,no,no,cellular,nov,2,-1,unknown,married,secondary,no,18,160,0,0,-0.09353247,0
81,45,services,0,no,no,unknown,jun,6,-1,unknown,married,secondary,no,4,153,0,0,-0.06433791,0
4743,47,blue-collar,4840,no,no,unknown,jun,1,-1,unknown,married,secondary,no,16,53,0,0,-0.086688064,0
5783,33,blue-collar,1390,yes,no,unknown,may,1,-1,unknown,single,primary,no,21,192,0,0,-0.07432664,0
